Sentiment,Review
Neg,The truck rides nicely for its size The exterior styling is very nice rough and rugged The feel is very firm considering how large it is In the hands of the right buyer this truck is great If you re paying over 36 K for this thing you deserve a little more exclusivisity The taillings are a little too similar to the econoline vans but thats okay I suppose This vehicle also inspires a sense of false security and superiority in the event of a collision People just simply think The interior was done very nicely in leather trim but I didnt not_at not_all not_like not_how not_its not_simply not_kind not_of not_a not_dressed not_up not_Ford not_super not_duty not_truck not_interior Id imagine parking this thing is a nightmare in tight urban spaces a parallel park might require one of those guys at the airport that guide the planes in with lighted torches The thing thats most frightening about this truck is that people who buy it in the city tend to be the type that chat away on cell phones all of the time that habit combined with the desructive potential of this thing can and will lead to many tragedies If I crash the other guy will die haha that might be true but you ll pay later aside from the legal consequences depending on if it was your fault you will have to live with the fact that because of the vehicle choice you made you may have cripple injured or possibly even killed someone out there You d think that the problem of teh wrong type of buyer getting this thing would be solved by the high gasoline prices but that doesnt seem to be the case perhaps if we see prices over 2 50 per gallon Bottom line Ford made a good truck here but it cant not_play not_big not_brother not_to not_control not_who not_buys not_people not_really not_need not_to not_become not_aware not_of not_the not_fact not_that not_SUVs not_do not_have not_dangers not_associted not_with not_them not_i not_e not_rollovers not_are not_more not_common not_and not_make not_better not_choices My friend lives in a rural area and is involved in shipping large equipment on trailers so its the right kind of truck for him However I think people that simply buy this thing to use as a status symbol are pretty shallow and basically stupid I dont not_see not_the not_logic not_is not_sayign not_you not_ve not_got not_the not_biggest not_and not_baddest not_truck not_out not_there not_when not_you not_have not_to not_pay not_over not_60 not_to not_fill not_er not_up not_and not_use not_it not_to not_do not_things not_like not_go not_to not_the not_mall not_and not_take not_drive not_to not_work not_in not_alone not_while not_burning not_gasoline not_galore not_in not_gridlock I went for a test drive in a 2000 Excursion with the Eddie Bauer trim package with a friend who is looking to buy an SUV pretty soon ive always owned coupes and just one sedan in my lifetime so this was very different for me when i got behind the wheel so he cound ride in the back and check it out I has a mix of feelings I did feel like I was in tank or something because I was ridding high and felt the sheer magnitude of the truck as being something that was confidence inspiring However I didnt not_feel not_like not_I not_ws not_in not_control not_of not_the not_vehicle not_Stoppng not_disances not_were not_super not_long not_and not_if not_something not_or not_someone not_happen not_to not_dart not_out not_in not_front not_of not_the not_truck not_there not_was not_no not_way not_to not_safely not_swerve not_and not_aviod not_a not_most not_likely not_fatal not_collion not_with not_the not_victim
Neg,This segment added later They want a sense of security and safety They dont not_have not_to not_even not_conform not_with not_EPA not_regulations It appears as though Ford is FINALLY coming to terms on its SUV line The automakers just last month publicly recognized this fact and are making steps to prevent deaths And by stating that is it a LEV low emission vehicle must be a comparison to a coal burning power plant They have an Excursion full of arguing kids they have an added distraction of a cell phone and other stuff All I know is there is one more company to add to my DO NOT BUY STOCK list It only got 7 miles per gallon I not not_once not_complained not_about not_it not_What not_irritates not_me not_is not_the not_people not_whining not_about not_fuel not_prices not_who not_do not_drive not_these not_vehicles This is the first step in dropping the line all together Any guesses on the value of the Excursion you just bought when that happens Maybe William Ford Jr read my Epinion and decided to take action When ever there is something on the news about gas prices there is ALWAYS someone griping but has a big ole truck My BIG issue is the safety issue Clearly these trucks are dangerous to other cars There is no way you can burn so much fuel and produce as much pollution as a Honda come on The Excursions gas mileage doesnt even bother me that much Heck not not_too not_long ago I owned a 1974 Cadillac HEARSE yes it had dead people in it at one time Why couldnt they have done this earlier I could care less if a stupid person kills them self in any vehicle but when they kill someone else that really bothers me Especially so when they purchase a vehicle that they are not not_capable not_of not_driving not_unfortunately not_this is many times soccer moms The purpose of Epinions is to post an opinion that may help someone make or not not_make not_a not_purchase not_I not_hope not_my not_opinion not_will not_prevent not_someone not_from not_purchasing not_an not_Excursion not_I not_dont not_own not_one not_and not_wouldnt not_im not_not not_sure not_if not_Id not_even not_test not_drive not_one not_I not_havent not_yet not_anyway They admitted that their SUVs were not not_as not_safe and environmentally friendly as they should be and will take steps to make them safer for the occupants other drivers and the environment Another interesting twist Ford JUST THIS WEEK decided to reduce production of Excursion by 25 That is not not_a not_small not_percentage not_I not_saw not_this not_happening not_long not_ago We ve been spoiled by cheap gas that the automakers dont not_market not_fuel not_efficient not_vehicles not_here but yet you can buy several cars that get 50 mpg in Europe Even the Suburban which is still not not_great not_claims not_to not_get not_18 not_mpg not_on not_the not_highway not_much not_higher not_than not_the not_estimates not_of not_around not_10 not_12 not_the not_dealers not_tell not_of not_In not_the not_Dallas not_Fort not_Worth not_area not_dealers are offering more than 5000 off on them which means that they arent selling them Within 2 years I dont not_think not_the not_Excursion not_will not_be not_built not_any not_longer not_Excursions not_dont not_have not_to not_post not_gas not_mileage not_at not_all This shouldnt not_detract not_from not_my not_view not_however not_For not_example not_one not_need not_not not_be not_a not_Cuban not_or not_Cuban not_American not_to not_have not_an not_opinion not_on not_Elian not_and not_whether not_he not_should not_go not_home not_or not_stay not_here not_Opinions not_are not_after not_all not_one not_sided not_Some not_will not_agree not_with not_me not_some not_will not_not not_Personally not_I not_take not_the not_stand not_of not_I not_really not_dont not_care not_if not_you not_buy not_an not_Excursion not_or not_not not_but not_if not_you not_do not_buy not_one not_take not_responsibility not_for not_what not_may not_happen not_High not_gas not_prices not_tough not_Kill not_or not_injure not_someone not_in not_an not_accident not_gt not_GO not_TO not_JAIL not_do not_not not_pass not_go not_do not_not not_collect not_200 not_Ford not_shouldnt not_have not_built not_it not_in not_the not_first not_place The managers at Ford should have looked a little further than today to analyze buying trends Especially ones set by Texans we as a group are statistically not not_the not_smartest not_of not_the not_bunch not_I not_just not_live not_here not_was not_born not_in not_Indiana not_Traditionally not_all not_new not_trucks not_are not_tested not_and not_marketed not_in not_Texas not_first not_Instead not_of not_building not_the not_biggest not_on not_the not_block not_they not_could not_have not_made not_a not_different not_statement not_Ford not_has not_done not_this not_many not_times not_and not_always not_looses not_their not_shorts not_on not_it not_To not_this not_end not_they not_should not_have not_realized not_that not_fuel not_prices not_couldnt not_be not_cheap not_forever not_infact not_it not_should not_be not_at not_least not_2 not_00 not_a not_gallon not_anyway Yes they are completely safe to its occupants but what about the guy in the Miata she just plowed through Any vehicle which has to have a bar put under the front and rear bumpers to keep it from monster trucking over smaller cars is inherently not not_safe not_to not_others not_no not_matter not_what not_you not_do not_One not_good not_thing not_I not_saw not_was not_that not_there not_was not_a not_guy not_in not_California not_that not_was not_charged not_and not_convicted not_of not_manslaughter not_for not_killing not_someone not_in not_an not_accident not_because not_he not_had not_a not_big not_SUV not_and not_a not_phone not_and not_went not_through not_a not_red not_light not_and not_killed not_someone not_Finally not_a not_jury not_that not_did not_the not_right not_thing
Neg,SUVs SOBs and PMS great what a deadly combination Now the old mad woman on the cell phone has something larger to hit her target w I cant not_eescribe not_how not_angry not_i not_am not_w not_these not_tanks not_going not_down not_the not_road not_just not_waiting not_to not_slam not_into not_my not_1 not_off not_show not_truck not_I not_wanted not_to not_see not_what not_this not_was not_all not_about not_so not_I not_test not_drove not_one There wasnt not_one not_blind not_spot not_there not_were not_FIVE not_I not_just not_cant not_see not_how not_anyone not_would not_want not_to not_drive not_one not_of not_these not_I not_feel not_that not_if not_you not_are not_going not_to not_spend not_40 not_000 not_on not_something not_why not_not not_buy not_some not_thing not_stylish not_and not_comfortable not_i not_mean not_come not_on not_Cadillac not_offers not_night not_vision not_now not_how not_cool not_is not_that
Neg,The excursion is intimidating and maybe thats whats appealing to some people If you have to cart around ten people and a boat and luggage and some furniture all at once by all means get this truck One day I was in a parkinglot behind one and I sat mezermerized as big truck tried to fit into a rather wide space These cars are apt to roll over cant not_stop quickly and the blind spots are tremendous I have seen the most amazing sights concerning the Excursion Hey everybody I dont not_own not_this not_car not_I not_havent not_ever not_driven not_this not_car But I do have opinions about it and I might as well share them The power is appealing the size is apalling buying this truck makes you responsible for driving in a whole new way If you need an Excursion surely go buy one But please keep in mind that not not_everyone on the road is in a Big Truck and that we have rights as well Just dont not_buy not_this not_truck not_without not_a not_lot not_of not_heavy not_thought And I love trucks I wanted a truck before I got my car and maybe someday I ll get one anyway im not not_in not_any not_way not_implying not_that not_theres not_any not_reason not_not not_to not_make not_trucks Id like to start a discussion about these mammoth SUVs so that they dont not_just not_keep not_getting not_bigger not_and not_bigger not_so not_that not_eventually not_cars not_and not_trucks not_can not_be not_of not_compatible not_sizes not_and not_not not_create not_major not_problems not_for not_each not_other not_just not_by not_sharing not_a not_road My car is a Saturn SL1 go read my review a car that is constantly subjected to being blinded at night by SUVs and trucks coming up behind us This is an annoying problem maybe one that Saturn should address but still something of a concern It took more than seven adjustments back out pull in back out for Big Truck to park crookedly and there was absolutely no room for me to squeeze by Then another day in another parking lot I saw a ten year old kid try to hop up into the passengers side of the truck If one is near me on the highway I want to get away from it I do not not_believe not_they not_can not_see not_me not_in not_my not_smaller not_car not_and not_I not_dont not_want not_to not_get not_crushed not_I not_ll not_do not_whatever not_I not_can not_to not_avoid not_an not_Excursion not_and not_im not_no not_meek not_flower not_of not_a not_driver But the Excursion named Big Truck by some of my friends is simply too big If you live where I live you just dont not_need not_this not_vehicle not_most not_likely and you re endangering all of us by just driving it Id like to know why half of the parents in my town bought their Excursions whether it was for safety or trendiness or because minivans just arent cool anymore He missed the seat and fell right onto the ground I dont not_doubt not_that not_this not_happens not_all not_the not_time not_I not_had not_a not_hard not_time not_not not_thinking not_about not_my not_tiny not_grandmother not_trying not_to not_get not_into not_this not_tremendous not_truck not_A not_simple not_footstool not_like not_the not_one not_she not_uses not_to not_get not_into not_our not_Plymouth not_Voyager not_wouldnt not_be not_enough not_to not_even not_reach not_the not_Excursions not_step not_Big not_Truck not_is not_much not_too not_big not_Please not_Excursion not_lovers not_dont not_hunt not_me not_down not_to not_run not_me not_over not_with not_your not_truck im not not_trying not_to not_take not_away not_anyones not_fun not_or not_anyones not_vehicle not_I not_just not_wish not_that not_people not_would not_think not_a not_lot not_harder not_before not_buying not_into not_the not_Excursion not_club
Neg,They recommend lowering the tire pressure to below recommended levels I bought this vehicle to have a safe vehicle to transport my three young children on the California freeways We have had and been extremely satisfied with the Ford Lynx Sable Explorer Bronco and Expedition I would not not_AT not_ALL not_recommend not_the not_excursion not_to not_anyone This information is in the autos Technical Service Bulletin available at the dealer of purchase Ford is aware of this problem and has no answer for it The dealer has informed us that this car really maintains control only when it is filled to capacity with adults and is towing a heavy load My excursion is a 2 wheel drive V10 I have had two major problems with this vehicle 1 The back end of the vehicle bounces from side to side whenever driving over a drain or small pothole in the road I nearly lost control of the car driving on the 15 freeway at 55 MPH Ford has test driven the vehicle acknowledged the problem and has refused to take the vehicle back I think it is because they are nervous about receiving all of their vehicles back Any 2 wheel drivers experiencing the same problem A test driver from the Dispute Settlement Board has driven the vehicle and another like vehicle and found the same problem I am hoping that the board rules that Ford take the excursion back 2 All California excursions have a flutter noise that sounds like five holes in the exhaust
Neg,It is a monster but is it really worth the extra room So it is the new fad for mothers to drive Expeditions Suburbans Land Cruisers and now Excursions ok maybe it isnt not_a not_NEW not_fad not_The not_Ford not_Death not_Trap not_Excursion not_is not_exactly not_how not_it not_sounds When driving the Excursion you will not not_be not_worried not_about not_your not_own not_safety but those around you instead Make sure you can handle the ridiculous size before you join in on the large SUV fad Oh yeah and good luck finding a parking spot The extra insecurities are simply not not_worth not_its not_size not_Whatever not_happened not_to not_the not_mini not_van not_Its not_roomier not_more not_comfortable not_and not_more not_efficient but it just doesnt seem to be in style anymore Until then I believe every soccer mom feels its necessary to have a 4wd Expedition Suburban or Excursion This thing is an incredible undertaking to drive you must be constantly aware of everything around you The truck barely fits within its allotted space on the right side of the road Built off of the frame of the F 250 truck the Excursion has not not_particularly not_crash not_tested well either I test drove one of these while helping a friends family pick out a car I must say that I cannot not_recommend not_it not_No not_pickup not_not not_that not_any not_is not_needed not_and not_terrible not_turning not_radius
Neg,The vehicle is over 7 feet tall and wider than most parking spaces Now im no granola munchin hippie but this beast of a car is a hazard to the environment and everyone else on the road While it may be roomy can easily fit 9 people this means that the SUV must weigh 9 tons All of this excess means one thing if you are involved in a accident with one of these you will probably be killed Its like going up against a monster truck Dont let Ford fool you either these cars SUVs in general do not not_have not_any not_emissions not_standards not_so not_basically not_these not_things not_pollute not_as not_much not_a not_big not_rig not_With not_the not_surge not_in not_the not_popularity not_of not_these not_things not_that not_means not_that not_the not_earth not_is not_becoming not_polluted not_at not_an not_even not_more not_alarming not_rate So maybe the environment or the hazards to everyone else dont not_phase not_you not_You not_have not_your not_mind not_set not_on not_one not_of not_these not_babies not_Just not_check not_out not_the not_price and the gas mileage these things get If you live in CT like me then the price of gas alone equals the price of the car in a few years if you drive at least 40 miles a day All of these things means that this excess room is just costing everyone else including the owner If its room you want then get an RV or a van Just not not_a not_stupid not_ugly not_SUV
Neg,They guzzle gas like nobodys business This one is in the 10 mpg range I am going to start this off by telling you that I hate big cars They are a danger to anyone not not_in not_them not_on not_the not_road not_and not_despite not_their not_ludicrous not_size not_they not_never not_have not_any not_room not_for not_their not_passengers not_Fords not_new not_Excursion not_is not_the not_worst not_of not_them not_all not_This not_monstrosity not_is not_like not_something not_out not_of not_a not_horror not_film When I see it on the road I expect it to start roaring and try to run me over Seriously though I feel like there is a genuine risk to my life when I am driving near an Excursion and they are a horrible risk to the environment as well
Neg,drive these cars I dont not_care not_how not_many not_damn not_children not_you not_have or how many boats you tow daily this not not_a not_necessary not_car for ANYONE these trucks are eyesores and harmful to the environment im so far from an being eco terrorist but these machines are inefficient gas guzzlers that make the air nasty to breathe bigger better deadlier these are not not_SAFE not_cars not_the not_momentum not_that not_a not_truck not_of not_this not_size not_has not_will not_give not_a not_whole not_new not_meaning not_to not_whiplash not_indeed not_these not_are not_long not_too not_long not_and not_tall not_dangerous not_because not_regular not_cars not_cant not_see not_the not_road not_ahead not_of not_them not_and not_even not_worse not_that not_people not_have not_no not_idea not_how not_to not_HANDLE not_these not_things not_why not_are not_these not_machines not_classified not_as not_class not_vehicles not_like not_yugos not_volvos not_or not_fiats not_the not_only not_thing not_that not_makes not_me not_madder not_than not_the not_cars not_are not_the not_morons not_who not_feel not_the not_need not_to not_drive not_them not_soccer not_moms not_have not_traded not_their not_piece not_of not_cak not_mini not_vans not_which not_im not_actually not_starting not_to not_MISS not_sharing not_the not_road not_with not_compared not_to not_these not_suvs not_explorer not_owners not_trade not_in not_for not_the not_expedition not_and not_the not_excursion not_its not_an not_endless not_cycle not_of not_mechanical not_penis not_envy not_yuppie not_materialism not_and not_blind not_faith not_in not_SAFETY not_excuse not_me not_ive not_got not_to not_go not_ive not_got not_gastanks not_to not_urinate not_into not_wheres not_my not_stepladder
Neg,It is very dependable and comfortable We looked at quite a few brands The air conditioning and heating works well The front passenger door has some problems also The engine works wonderful Not a squeak or grind anywhere It even has a windshield wiper on the back window The latch to close the door started sticking also about a month ago At the time I was driving an old Volkswagon Bug and I had two children already That is something I never had on any of my previous vehicles When we saw the Aerostar on the lot my husband wanted it right then Our big search for a larger vehicle started when I found out I was expecting another child We had looked at drove and researched over a dozen before thinking about narrowing down our options In about a month after that the screws started falling out of the door and the panel was loose The only one I didnt not_feel not_comfortable not_with was Fords I had heard a lot of negative feedback on those cars My mind definitely changed within the 6 months we have owned this vehicle Within a month the door started having trouble closing It was clean and comfortable with a sporty look I wanted to look a little more I researched it online to make sure we were getting a good deal When the dealer lowered his price to what I felt was an awesome deal we decided to buy it For not not_wanting not_a not_Ford not_to not_begin not_with not_I not_would not_have not_to not_say not_that not_this not_vehicle not_has not_been not_one not_of not_the not_best not_we not_have not_owned The panel started falling out there as well Though I have a lot of children we do no more wear and tear on this vehicle than a mini van should be able to stand up to since it is made to carry children I dont not_feel not_we not_are not_overly not_hard not_on not_it Yet the van keeps falling apart at an unbelievable pace I will stick with my gut instincts next time and stay away from Ford vehicles Though it is compacted into a small place I am sure it wouldnt not_be not_that not_hard not_to not_fix not_if not_something not_did not_go not_wrong not_I not_dont not_know not_much not_about not_the not_specifics not_of not_the not_engine not_but not_it not_will not_change not_from not_car not_to not_car not_so not_the not_specifics not_arent not_as not_important not_here not_as not_the not_quality not_Recently not_we not_took not_out not_the not_back not_seat not_and not_went not_shopping not_for not_a not_very not_large not_toolbox not_for not_my not_husbands not_work not_I not_couldnt not_believe not_we not_fit not_it not_in not_there not_with not_one not_of not_the not_back not_seats not_still not_in not_I not_guess not_we not_dont not_need not_a not_truck not_after not_all not_UPDATED not_11 not_24 not_00
Neg,So to the shop it went We bought a 1994 van used in 1996 But our problems began within two weeks of purchase We received many many complements and offers of purchase over the past few years It was repaired again and lasted until the end of 1999 We fell in love with the beautiful conversion package it was very unique This van was babied the whole time we had it so we do not not_understand not_why not_all not_the not_problems In 1999 the ABS system went the rear end started going out the air bag went out and the transmission was slipping The ABS system went out so we took it to be repaired and within the next two months it was out again We knew people with older Ford vans who had 200 00 plus miles and not not_a not_bit of trouble ours finally had hit 100 000 and was going out of commission We have now traded our Ford for a Mercury Villager and absolutely love it The Ford was nice for show but that was about it I will miss it but now I dont not_have not_to not_fight not_the not_wind not_put not_up not_with not_a not_slipping not_transmission not_or not_worry not_about not_my not_airbags not_deploying not_when not_needed
Neg,We bought a 97 Ford Ranger Extended Cab 4x4 because of its low price If you can live without a four wheel drive then the low cost factor of the Ranger may outweigh this consideration But if you re into off roading or just need to plow through winter snows dont not_buy not_the not_Ranger not_4x4 The mechanic told us that Ford is notorious for these hub problems a result of poor engineering of their shift on the fly 4x4 mechanism And granted its a smooth ride an attractive vehicle and the engine has started even on the coldest of mornings But We live in the mountains and a four wheel drive vehicle is a must After just two years the hubs on our Ranger went out and cost us over 800 in repairs
